Title,User_id,profileName,review/score,review/text
Autobiography of Benjamin Franklin,AAZXZU9CMWIC1,Augusto,5.0,"It is nice to read a book about one of our founding fathers, it is truly an amazing story of Ben, I encourage you to read it."
Autobiography of Benjamin Franklin,A2U0M334XCIAWE,Bernard Riggs,5.0,"A lot of information in this book that I never knew about Ben. It is short, and was not complete, but still a lot about his younger years."
BENJAMIN BUNNY (BEATRIX POTTER DOORKNOB BOARD BOOK),A3GQBG5VZKDPKG,C. Campbell,5.0,"don't take it to the story time for 1o children but do buy it for reading to your toddler while cuddling in bed. It is the perfect size. Turn the page with one hand, light enough not to have to rest it on anything!"
BENJAMIN BUNNY (BEATRIX POTTER DOORKNOB BOARD BOOK),ACSGOJCV2169G,Darlene Klischer,4.0,"I was invited to a baby shower and was asked to provide a children's book along with my gift.The expected baby is to be named Benjamin,so this was a perfect choice..The book was smaller than I expected."
BENJAMIN BUNNY (BEATRIX POTTER DOORKNOB BOARD BOOK),A18OUQEK7IZ2F2,"Jason Kirkfield ""The Pride and Sorrow of chil...",3.0,"Beatrix Potter's Peter Rabbit became a classic on the strength of its illustrations, and on that most important point, this Dalmation Press edition fails.As with my review of Dalmation's release of the original story (The Tale of Peter Rabbit), I must point out that the color on the illustrations here is not optimal, either. Perhaps not quite as over-saturated and ""wet"" as in that other review, but still blurry. Perhaps the result of too much enlargement?This cheap paperback comes with cheap thin covers and cheap stapled binding. Still, it cost a buck. (We may have bought it from Target's Dollar Spot.) And it provides a fuller telling of the story than some truncated editions. That means your child will enjoy such gems as:""Then he came back to the basket and took out his son Benjamin by the ears, and whipped him with the little switch."" (!!)"
BENJAMIN BUNNY (BEATRIX POTTER DOORKNOB BOARD BOOK),A2B103ZQ7WSOTT,Mavis Anderson,2.0,"I was very disappointed with this edition and did not give it to the Benjamin for whom it was intended. I probably did not read the description carefully enough, but I was expecting the small, hardcover copy with colored illustrations that I used to buy for my son. This copy is very dull, the illustrations are in black and white and the cover is paperback. I will have to look elsewhere for a more interesting copy."
BENJAMIN BUNNY (BEATRIX POTTER DOORKNOB BOARD BOOK),ADG94LLE4VBDI,"Darien Summers ""Author of The Mischievous Har...",5.0,"Full of fun and adventure, and a great companion to have with the tale of peter rabbit. While the tale of peter rabbit is full of mischief and adventure, this tale is full of adventure and teamwork (an important quality to instill in children. The book introduces a few more colorful characters to the series, and also gives peter a better ending than the last one!The illustrations are very captivating, and it's clear that much hard work went into them.As a writer of children's tales about rabbits, the peter rabbit series is by far my favorite. This book makes an excellent addition. I hope you and your young ones will enjoy it.Darien Summers, author of The Mischievous Hare, a children's book.The Mischievous Hare"
Back When We Were Grownups: A Novel,A2FFAQL403Z6KQ,"Melissa Thun ""Melissa""",5.0,So vivid I felt as though I were part of the household along with Rebecca and Poppy. I just couldn't put it down.
Back When We Were Grownups: A Novel,A39RIWPTJK2SHD,lovetoread,3.0,"As the rating indicates, this book is okay. It's a sweet little story, however, I wouldn't classify it as a &#34;must read&#34; or even one I would recommend to friends. I would read it if it were given to me but would certainly not buy it again. A nice little break from a page-turner that one cannot put down, because this one can definitely be put down and gone back to at one's leisure."
Back When We Were Grownups: A Novel,A11NWYZ3168WRC,MARY,5.0,Received book in great condition. . .it was like new. I like to get a hardback book when I can and I am very pleased with it.
Back When We Were Grownups: A Novel,A1TMARQFUKRAHS,soderdome,3.0,This book was an alright read somewhat boring to me tho. I finished it but had a hard time with it.
Back When We Were Grownups: A Novel,A39ABKRS1MKFTW,Cynthia K. Robertson,5.0,"The first line of Anne Tyler's Back When We Were Grownups is one of the most catching sentences I've ever seen in a novel. In her 15th novel, she begins ""Once upon a time, there was a woman who discovered she had turned into the wrong person."" I was just mesmerized from page one, and I think this is truly a masterwork--the best of all the Tyler novels that I have read thus far.Rebecca ""Beck"" Davitch is a 53-year old widow, mother and grandmother. She lives in a large row house in Baltimore, where she operates the Open Arms--a venue for parties and celebrations. She was a college co-ed and pre-engaged to be engaged when she attended a party at Open Arms. She was swept off her feet by the divorced Joe Davitch, raising his three young daughters while working at Open Arms. Joe saw Rebecca laughing and assumed that she was a funny, personable, upbeat woman. Rebecca grows into the job of #1 party giver, family organizer and caretaker, and chief cheerleader. Now over 30 years later, Rebecca comes to the realization that she is living a false life and she starts second-guessing the choices that she made in her life. In thinking about what her life might have been, Rebecca muses ""Her true real life, was how she thought of this scenario. As opposed to her fake real life, with its tumult of drop-in relatives and party guests and repairmen. Gradually, she sank so deeply into her true real life that she grew remote and strange, and it took her minutes, sometimes, to pull herself together when she was asked a question..."" Rebecca reconnects with her old boyfriend, and it's possible that she might just be able to take the ""different fork in the road"" after all. Or is that what will truly make her happy?I enjoyed reading Back When We Were Grownups and contrasting it to the last Anne Tyler novel that I read, Dinner at the Homesick Restaurant. Both books are about families but where the Tull siblings were often at odds with each other, the Davitch family was closer, although in a complicated way. ""Oh, nothing in this family ever flowed from start to finish without interruption. Their lives were a kind of crazy quilt of unrelated incidents--always some other family to consider, some strangers getting married or retired or promoted."" She was the primary ""mother"" to her three step-daughters, although at least one the four girls (including Rebecca's own daughter) always seemed to have high-drama on a rotating basis. ""Sometimes Rebecca thought that the whole point of having lots of daughters was, the law of averages said at least one of them might behave right at any given time.""Back When We Were Grownups will definitely make the reader reflect on their own lives, the choices they made, and the regrets along the way--truly universal themes. But it will appeal to young and old alike."
Bad Girls of the Bible: And What We Can Learn from Them,A1VULQN9N4C7GS,"Sarah J. Cobb ""Sally cobb""",5.0,This is the book I needed for bible study and I enjoyed the stories in it. I will review it again
Bad Girls of the Bible: And What We Can Learn from Them,A268KCYCRLJ6YT,Dee,5.0,We are using this as a bible study for a group of ladies and it is very stretching and thought provoking. We can see ourselves in each one of the chapters.
Bad Girls of the Bible: And What We Can Learn from Them,A22Y4CDIGCXNNK,"Andromeda ""Hello!""",2.0,"Of course secular feminism with its emphasis on abortion is against the Word of God. However, Higgs goes way too far in the other direction with her emphasis on keeping women subservient based only on a handful of verses-- gender roles aren't the message of God, Jesus Christ is-- and promoting victim blaming with her Ruthie story. How is rape the woman's fault? Men rape women because they CAN, Mrs. Higgs, not because they are turned on by a little bit of thigh. Rape is about power, not sex. Also, what would you say to a small girl that was raped-- were her training diapers riding too low on her hips, Liz? And what about men who are raped by other men, or boys who are molested? I guess it's not their fault, but it's the woman's fault because we have two X chromosomes.God never intended women to be demeaned like this. I give this book a very generous 2 stars because her style is entertaining and I liked the fictional retellings. But other than that, please stay away, as with most comp books. Why focus on submission in marriage and whether it's a sin to cut my hair when people are dying without Christ?"
Bad Girls of the Bible: And What We Can Learn from Them,A1CAKSQLPK5QTF,Napleslady,5.0,"Even if you think you are a slow learner read this book and see that you are not alone. It's always best to learn from other people's mistakes, but this book helps you avoid the pit falls. Truly God has given some talents to help others. You'll see yourself in some of the &#34;Bad Girls of the Bible.&#34; if you are really being honest."
Bad Girls of the Bible: And What We Can Learn from Them,A5IF1Q0CBITU4,Lisa A. Heath,5.0,"So far, I'm about halfway through this book & I recieved it about a few days ago. I like the way the author begins each chapter with a modern-day fictional account of each character that's based on Scripture. Then she goes into the Biblical story & life application points. For me, it makes it easier to apply to my life. I liked this book so much that I decided to order another one by this author that's similar to this one. There's also questions for group discussion."
Balzac and the Little Chinese Seamstress,A9OMD7PJIQOXK,Cynthia,4.0,This book was on the reading list for school. Great book and my son enjoyed reading it. Received it good time and he was able to read it and get the work he need done on time.
Balzac and the Little Chinese Seamstress,AFT8RZFJI44XN,David R. Anderson,4.0,"The Little Seamstress' parting words to her boy friends in their remote Phoenix mountain hill town before she ""took off like a bird"" for the city were that: ""she had learnt one thing from Balzac: that a woman's beauty is a treasure beyond price.""This easy to read, consistently engrossing, novel leaves the reader feeling good and reminded once again of the heady benefits that flow from reading the great books. This knowledge is second nature to us. But it was anything but for the beautiful and curious Chinese teenager whose eyes were opened wide when her boy friends read to her from their contraband edition of Balzac's ""Ursule Mirouet"" and other classics.Apart from Mao's Little Red Book and the Party approved school text books, no books were allowed in the remote village at the top of Phoenix Mountain where the two ""intellectual"" teenage boys, Luo and the narrator, had been sentenced for ""re-education"". The boys and the seamstress braved great danger to discover and steal a cache of classic titles including ""Pere Goriot,"" ""Cousin Pons"", ""Colonel Chabert,"" ""Eugenie Grandet"", ""The Hunchback of Notre Dame"" and ""Madame Bovary"". Reading from this feast, they enchanted the seamstress who falls in love with Luo, the more worldly of the two boys.But, beware. What you wish for may have unintended consequences. Their re-education unfinished, the boys can not leave with their beautiful friend - the great books are all they have left.End note. First published in France in 2000, ""The Little Chinese Seamstress"" became an immediate best seller and won many prizes. Translated from the French by Ina Rilke and published here in 2001, it was picked by the New York Times as one of the best books of the year."
Balzac and the Little Chinese Seamstress,AJA8J1GZ35AOI,Lachula,5.0,"This is mainly the story of two city boys exiled to a remote mountain village for re-education during China's infamous Cultural Revolution. (Chairman Mao Zedong altered Chinese history in the 1960s and '70s, forcibly sending hundreds of thousands of Chinese intellectuals to peasant villages for ""re-education) Once in the village and preforming menial tasks, he boys discover that another boy like them has a stash of western books translated into Chinese, something that would be forbidden in that time, when this boy leaves the village he is in, to go back home the boys steal his suitcase full of books, which allows them to to survive their mundane lives. The book has a lot more to the story, and is very well written."
Balzac and the Little Chinese Seamstress,A3CIFCNBQONF41,Kristin,3.0,"An interesting story. The author is obviously a good writer, and her description of life after the cultural revolution and re-education are very good. The characters are interesting and well written. However, the story is lacking in plot which makes the ending seem abrupt and pointless. I wanted her to do something with these characters, but she never really did. A bit disappointing, even though I did learn about China under Mao."
Balzac and the Little Chinese Seamstress,A1TBNNSA2G0THW,"Marina Heilman ""FF/EMT""",3.0,"I thoroughly enjoyed this story, read it in two evenings. This sheds a little light on the ""Great Leap Forward""/""Cultural Revolution"". I have a Chinese daughter-in-law, so I've been reading a ton on her home country, although I enjoy history of all types: areas and eras. I never could figure out why someone as despicable as mao could wreak such havoc on his own country (kinda like what's happening to the USA, eh?). Still cannot. What I did NOT like, though, was the seller's description: ""Very good"". 'Tis horribly marked-up inside with dark blue marker, not just pen/pencil underlining, even including personal info such as an address, and driving directions! Having something like this in my personal library is embarrassing. The story gets 5 stars, the seller 1."
Band of Brothers,A1B3DLMCMN1ITW,"R. Doughty ""Safety Bob""",5.0,Read book many years back but never owned copy. Great story about group of flyers and a great old airplane. Must read for those that love the Old Historic Birds.
Band of Brothers,AGGGB72VA3VGG,bookwormser,5.0,Alexander Kent is all one needs to know a true writer of the sea and adventure. Sometimes it was like reading Tolkiens books. I feel like I just watched a movie rather than read a book. And it is a part of the Bolitho series.
Band of Brothers,A16J5PN97HUPPP,"Mike3746 ""Mike""",3.0,"I am an avid Gann fan. His books have generally given me so much pleasure and inspiration, I just have no words to tell. However, in this book, a work of fiction, I find his story just too much to accept. I suppose it is because he has always made the true life stories so immediately life like for me and his true adventures are simply so much more adventurous than just about any fictions I have ever read. His style is there, his devotion to his craft is there, and the work is certainly well colored and life-like,. It is just that for me, I simply felt let down for the content and the asking of the writer to believe a stretch too far. No one is perfect, and I would never think this book exposes any ""clay feet"". No one is perfect. This book is a testament to that maxim."
Band of Brothers,A3M2UAXVKQFX8A,"D. W. Burns ""weecosse""",3.0,A good book for aviation enthusiasts but not as good as Gann's Fate is The Hunter which is an outstanding view into the early world of aviation.
Band of Brothers,A21TP7OUP4AE2M,"John J. Mahony ""Turbo Jack""",3.0,"For aviation enthusiasts and fans of Ernest K. Gann this is a worthwhile read. The storyline is tame and a bit of a cliche by all of the modern mystery and adventure stories that have suceeded ""Band of brothers"". Still it is skillfully told and is in a way a time capsule of both the cold war era and the state of aviation during the start of the ""jet age"". Gann's characterizations of these aviation pioneers pays tribute to the human spirit as well as the adversity and challenges that the airline industry faced in the early days. I would recommend this work as a companion to ""Fate is the Hunter""."
"Barbie: Four Decades of Fashion, Fantasy and Fun (Leather Bound)",A28UF5E3CHMWTI,lloydeenpeters,3.0,The photo's in this book are not very clear. There are many other books with the same information with excellent photo's.
"Barbie: Four Decades of Fashion, Fantasy and Fun (Leather Bound)",A2C7HY3LGCE3ZR,brandon barton,4.0,my sister is 9 or 10 or something. its hers. i hope she liked it
"Barbie: Four Decades of Fashion, Fantasy and Fun (Leather Bound)",AXQHL7ESYOK19,Fabricio Campos Longo,5.0,"This book is very good,really... I learned how to recognize Barbie head molds by period,learnd about the world's fashion history in the ultimate forty years and became much more a Barbie lover than before I knew this book..."
"Barbie: Four Decades of Fashion, Fantasy and Fun (Leather Bound)",,,4.0,"THE BOOK HAD SOLID INFORMATION, WAS SUPPORTED. IT HAD GREAT PICTURES. I ALSO WANTED TO SAY THAT THE BOOK HELP ME LEARN MORE ABOUT BARBIE!"
"Barbie: Four Decades of Fashion, Fantasy and Fun (Leather Bound)",,,5.0,"Since an Italian writer, he revolves a little more around the Italian part of Barbie (i.e., the fasions, models from Italy, excerts from Italian magazines, etc.) but he does go through a lot of the very famous styles that made Barbie &quot;Barbie&quot; like Enchanted evening, Solo in the Spotlight, Busygal, etc. There is also a 4 page visual on the steps in making a Barbie which I thought was pretty neat. He also shows about 16 of the around the world barbies. And lots of special edition ones too. A very good book; anyone who wants to know about the &quot;special&quot; barbies should get this book"
Batman: The Killing Joke,AW5M4VCU40XS6,C. F. Jones,5.0,"Loved it. Thought it was great. Just want to leave a review, but it says I have to have so many words."
Batman: The Killing Joke,A2SVH0P1UMSCT,Mitch,5.0,"This is a great tale that includes the origins of the Joker. It will only take 30 to 45 minutes to read, but with all the extras you will be entertained much longer than that. If the Joker gets you excited, this is for you."
Batman: The Killing Joke,AIW5CK1ZNCMI9,Jehuty101,5.0,"it may be short, but man this is one heck of a read. $10 is a killer price for the content here. the horrid acts committed by the joker are horrifying and its worth it up to the very end. if youre a batman fan you should already own this. if you arent, you still should already own this. one of the best graphic novels ever."
Batman: The Killing Joke,A6LJPY4EN23MS,jorge angeles,5.0,amazing story to one of the best villains ever in comic history it shows a different side and what pushes some one to insanity
Batman: The Killing Joke,A7UPKGISJ7WYH,Dustin Smith,5.0,I wish I had read this sooner. Love that the story is more about Joker than it is about Batman.
Batman: Year One,A2SVH0P1UMSCT,Mitch,5.0,"This is one of my favorites from FM along with &#34;The Dark Knight Returns&#34;. This contains the origins of Gordon, Catwoman, and Batman and is a must read. It will only take an hour or so, but there are plenty of extras including all the original sketches with Frank Miller's notes on them. An altogether great edition of a classic Batman book."
Batman: Year One,A3LWSP4S7XKPQA,Randall Krause Junior,5.0,"One of the best comics I ever read, the cover and everything was very good shipped on time too :D"
Batman: Year One,A2C71C8LZW9SYO,D. Hamue,5.0,"This is Genesis. Its the prologue to one of the greatest characters ever conceived. It's a must have for any library, and needs to be shared with all. Frank Miller crafts a great tale and handles the character in a very unique way. If you don't pick this up based solely on the writing, then you will love the beautiful artwork."
Batman: Year One,A1RLOCWXGUHBQ0,gonzalo casas,5.0,"Great start to a better more realistic version of Batman.The characters were real and even the good guys had dark sides to them, to show that we are all humans. Great story!!!!"
Batman: Year One,ARVDIQZ9JFPMW,Bernardo,5.0,A cult classic that delivers time and time again. I can't say how much I enjoy Batman from most others. I do know that this will shed some light into the darkness that is Gotham and her Protector.
Battle Royale,A24SP42ZN0QUI2,Meagan McClure,5.0,"I got the book pretty fast and it was in better condition that I was expecting. I'm happy with it though, especially since it is for a major part of my thesis,"
Battle Royale,A1489Z3HWI5JZ1,"sue edgerley ""author""",4.0,"I thoroughly enjoyed Battle Royale. Initially, I found the writing style a little odd but once I got used to it, I found myself lost in a world similar to the Hunger Games. In a Asia that has cut itself off from the rest of the world, a class of fifteen year olds are abducted each year and forced to fight each other to the death on an island. Like the Hunger Games, only one can survive.Shuya, the hero, is a sympathetic protagonist with a secret obsession for banned western music. Strong and athletic, he puts himself at risk to protect a girl who is wounded and joins up with a mysterious loner who seems to know an awful lot about the game...I loved The Hunger Games and I think I am prepared to put Battle Royale right up there. It is a more visceral experience than The Hunger Games, describing how each one of the students meet their deaths, but in many ways just as satisfying when the hero outsmarts the Game creators."
Battle Royale,A7WNCPKNO01H3,Joseph Hartzell,5.0,"This is the controversial book that sparked a phenomen in Japan and then soon the world. Having read this book, the manga series, and watched both movies, it's hard to decide which is my favorite. All three versions have different endings and all three version explore and expand on different ideas and characters. If you are interested in Battle Royale, start here, you won't regret it. Also, if you like the plagarizing Hunger Games, this will blow you away."
Battle Royale,A25D05YWO9WOKS,Kathryn A St John,2.0,"Some of my friends back in college had raved about this book and the subsequent movie. Then when The Hunger Games came out and became such a big hit there were people who said they were just a blatant ripoff of the basis of Battle Royale. So I became curious and read Battle Royale. I must be in the minority after reading the reviews here because I thought the book was poorly written, full of extraneous details, repetitive, and utterly ridiculous. There's a scene where a kid has his back turned and I suppose he hears the opponent approaching but he doesn't look and he's able to shoot backwards and get them cleanly in the head? Where did he learn to shoot like that? And at a moving target no less. The ""kids"" are way too advanced in weaponry for their age as they all seem to be experts with guns.Then some of them also seem to be suffering from crippling naivety, despite knowing that at least one student with a machine gun is out there killing people, but they persist in their stupidity even at the cost of their own lives. And what's up with that even? They're all given random weapons but someone gets a machine gun while another person gets a fork?? How the hell can a fork be classified as a weapon? A guy is in a building that blows up, he's in a minivan that rolls over/nose dives/gets riddled full of numerous rounds from an Uzi...and he can still walk away unscathed. You have got to be kidding me.The idea was original and I have no problem with reading about the idea (though of course it's disturbing to say the least). I enjoyed The Hunger Games very much so it's not the bloody content or all the murder that makes this book dumb for me. It's the fact that it wasn't a page-turner - it didn't have many exciting parts - and there was so much boring extra stuff put in that I found toward the final part that I was skimming the pages looking for who died and how they died. It seemed to be the only thing of importance after awhile.Other people said Battle Royale was difficult to put down; I found it difficult to continue picking up. It was boring and ridiculous and I'm annoyed that I wasted my time on a book that was nearly 600 pages long."
Battle Royale,A36HCH7PBXTL3X,leahgonz,5.0,"Bloody good story. Since I already knew what it was about I already knew what to expect. Blood and gore, Japanese style.For those who don't know, Battle Royale (Batoru Rowaiaru) is about a class of high school kids who find themselves in an island where they have to kill each other until only one of them survives. That storyline itself is pretty hard core. AND irresistible. When I got hold of the book, I was just itching to know how it all went down.Well, the book gave me exactly what I expected and a little bit more. I was bracing myself for the gun fights, knife fights, sword fights, slicing, dicing, dismemberment, and raw jungle survival mode action that the small twists and the little stories about each character took me by surprise. I thought, ""Good Lord, there are feelings and life stories in this book."" The emotional aspect wasn't overdone or anything though. It was just right. For me at least. The book tackled each of the 42 students' lives in one way or another, so in some way the reader is able to understand why each character is the way he or she is.*The movie was awesome, too. Slight differences to the storyline, but pretty much the same blood and gore. It didn't tackle each character, but I guess I can understand that. It would have been very difficult to squeeze all those histories and backgrounds in one movie. The movie was still pretty cool and stayed true to what essentially made the story great.*"
Beautiful Lies: A Novel,A1OLQCRZGCY514,Anastacia I. Leach,3.0,"The story/mystery definitely held my attention. I really wanted to find out how it ended. However, the shifting point of view and occasional banter with the reader was a tad annoying."
Beautiful Lies: A Novel,A1IN95GI2ZGY67,Stefanie,5.0,"I read a lot of Lisa Unger books, this is one of my favorites. Keeps your attention and great suspense."
Beautiful Lies: A Novel,A2TFVZMZ5DWZ46,"Sheila Saperstein ""new techie""",5.0,Couldn't put it down. Unger's metaphors actually illuminate the text rather than stand out as an example of writer's cleverness. Will go immediately to her next book!
Beautiful Lies: A Novel,AZC6NG8MNVHGW,Bluestocking,5.0,"Lisa Unger uses the crime mystery genre to make some thoughtful observations about patriarchy, while keeping up an exciting, suspenseful narrative. Great balance of attention to character, theme and plot. Best read in combination with its sequel, Sliver of Truth."
Beautiful Lies: A Novel,A3NXLGJW8YCNGY,PJ12,4.0,"I enjoy Lisa Unger's style, witty and unpredictable. She thrives on twisted family situations with a heavy dose of smoke and mirrors, which are pretty interesting. Would especially like to see more Ridley Jones stories, adding to this and Sliver of Truth. How many more oddball parents, uncles or aunts could she pull out of the closet?"
Beauty Queen,A4S06X4KESDU2,"jade19721 ""jade19721""",3.0,"This is a very hard book to rate because I am on the fence about it. I liked the story, but I absolutlet hated every single character except for the 2 cats, Dinah & Sylvester. I know that is very strange, but every character in this book pissed me off with their crap excuses. The main character was dumber than a box of rocks, her best friend was in denial, her mother was a drunk who had taken up with a perv, her boss ignored the bad stuff going on, her boyfriend was a POS, and the one person I almost liked, Angelo, did not do enough to save Sam who was the main character. Sam did nothing to help herself. I personally thought she was an over indulged spoiled brat who wanted the easy life, but didn't think she had to work hard to get it. She had the resources to make something of herself and avoid the path she went down, but her motivation to do so was not there. Ughhhh....even talking about it makes me mad.I won't give anything else away, but expect to either be quite angry or quite sad. The story is told in diary format like the book, Go Ask Alice. It's easy to read and with only 168 pages long you can probably breeze right on through it in a day."
Beauty Queen,A1TCADY4H979ZU,Colette,5.0,"Beauty Queen is a remarkably written and twisted book about a nineteen year old girl named Samantha, who faces problems that many young adults face. Samantha fell in love with her boyfriend who left her for a woman who is fifteen years older than herself and is left heart-broken and depressed. Samantha becomes desperate to feel happier and begins seeing a therapist who directs Samantha to write in a journal about her daily life and troubles. Throughout the book, the reader is informed of Samantha's deepest thoughts and secrets along with her personal thoughts about events that occur in her life. She has a troublesome past and lived a dysfunctional family life. She moves out of her house and becomes a topless dancer in order to afford her rent for her apartment. Samantha believes that she cannot dance topless without something to make her feel more courageous. In order to escape her problems, she begins to use heroin as a way to escape her reality. While working at the Web, a strip club, she meets a former Mobster named Angelo who she confides in about her addiction and a police officer named Blaine and believes she is in love with him. Although her friends and co-workers tell her to stay away from him and that he's bad news, Samantha ignores their concerned comments and continues to see Blaine. When Samantha believes that Blaine is different from what she's been told, Blaine proves to her that her friends were right about Blaine by going to San Diego without Sam and leaving her feeling helpless and depressed. While Samantha feels miserable because Blaine left without her, she confides in heroin to solve her problems."
Beauty Queen,A351P0HM6DNQOA,Alyse,3.0,"Oh my. Where to start.. The book wasnt badly written. It didn't suck. But it sure was not realistic. The one realistic portrayal was of her customer and the relationship they had. The progression of her ""addiction,"" not so much. If you've ever done a drug I think you'll recognize that. If not, I guess this can be the cautionary, but flawed, tale you look to to find out what it's like."
Beauty Queen,A1BYG89UFDDE64,Wild Cherry,3.0,I'm still waiting for this book to arrive! I ordered it about 2 weeks ago and I know it should be here by now. The other book I bought the same day as this one came to my house days ago.
Beauty Queen,A7LRGS80JWSK2,"Candice Davis ""Mermaid""",5.0,"I read this book when I was younger and was so intrigued by it, I made sure to read it every day until I could finish it. The book is highly emotional and it is not for those who are weak of heart. It WILL more than likely make you cry. It is not for those who wish for happy endings, but more of the realistic endings instead."
Believer's Bible Commentary,A2MRMFUF8SJYCR,John Pierce Rom 1:16,5.0,This may not be a good fit for the aspiring preacher but for the man willing to Pastor and equip the body for service it should be a must have. I personally have grown to a level of relating to the disciples under me and brought great clarity to confused minds.Matthew Henry is great but this Commentary is more helpful.
Believer's Bible Commentary,A3LL193PD59VZZ,jimmc42,4.0,"BBC is from a conservative view. I like the fact that it covers the scripture thoroughly and with sufficient historical background to get an accurate meaning. While being sufficiently thorough to insure good understanding, it is not laboriously long winded. Some commentaries are so long and include every possible cross reference that they become impractical. The BBC is just the right balance of complete information without verbosity."
Believer's Bible Commentary,A32RKNQFRIJM0W,cynthia walker,5.0,This is one of the best commentaries in my library! It is absolutely amazing in its accuracy and ease of understanding.
Believer's Bible Commentary,A2NW58FR50JQ7D,"Robert L. Otoole ""sundevil""",5.0,"So far, this has been an outstanding reference book for the several small group Bible studies I am privileged to facilitate."
Believer's Bible Commentary,A3V5A7WMVC5CQ4,Karen Hendrix,5.0,This is a great reference book. I use it almost daily and it has added greatly to my Bible knowledge.
Bellwether,A3NKZEBLQR4PSE,Roni Hennessey,4.0,"This was a book club pick and although it began a bit slow, overall it was a good read. I would recommend it to a friend."
Bellwether,A21XMSBVXKOHK2,John Herron,5.0,Still the best book on fads. Read it like it's going out of style.This is Connie Willis' most fun work
Bellwether,A272YSNY0X8KGI,"gina880 ""gina""",5.0,"I loved this book! It's so much fun and smart at the same time. This is the third book I've read by Connie Willis. I liked ""To Say Nothing of the Dog"" once I got used to the pace (sometimes it reminded me of a Marx Brothers movie) but all the history was really interesting. What doesn't Connie Willis know about?I also read Lincoln's Dreams, but, although it was original, it was reptitive and slow.I read Bellwether in 2 days, just couldn't put it down. And now I know something about Chaos Theory. And I know I want to read more Connie Willis."
Bellwether,A287MTMAT5R376,"Star Foreman ""starforemandotcom""",5.0,"I already owned this book in paperback but couldn't find it so I bought it on the kindle. It is just that good of a novella. I would highly recommend this book for anyone, anywhere."
Bellwether,A2IKHUKGX520DA,F. F. Campbell,5.0,"Connie Willis' Bellwether remains as fresh, funny and absorbing as it was on its a publication. A wonderful sendoff of the corporate and scientific bureaucracies as well as world's easiest introduction to Chaos Theory, I plan to use it again in my UNLV upper division Science Fiction class."
Bend in the Road,ABYR1O965UL7,Chrisitne Donovan,5.0,This is a good book. It is a romantic tradgity with a twist. I'd definitely recommend it. It brought tears to my eyes at times.
Bend in the Road,A93VNLW0V6YH2,Gavgav,4.0,"i really liked the book, and i loved how the relationship progressed throughout but i wasnt a fan of certain areas as much as others"
Bend in the Road,A2UR8PQA5DYVG1,Patricia A. Sharp,5.0,"As usual...a beautiful love story, but this time with a little mystery and intrigue thrown in. You won't regret reading this one."
Bend in the Road,A3NXA54QGY8AB6,Beth,5.0,I have to say this is my absolute favorite book now. It was Safe Haven but now it's this one by far. Loved all the suspense.
Bend in the Road,A1DXFX40NPQN90,Emily Richmond,5.0,It was a very interesting novel. I really enjoyed it and did not want to put it down. I would definitely recommend it.
Bet Me,A3BWB47WZIF9Q6,"Becca ""Becca""",5.0,Very witty and clever. I loved Min and Cal's story as well as those of the secondary characters. Cruise's dialogue is sharp and funny. She had me laughing outloud so many times i grabbed a few more of her books.
Bet Me,A316KTCLUVJXWI,bshonnab,5.0,"I love this book. If you're looking for an in-depth review about characters and plot, then this review isn't for you. I will tell you that this book lets you relax and experience a great couple of hours from which you will emerge with a smile. Bet Me has become that one book that you never lose, because you read it so often. Just plain fun."
Bet Me,A34QRVRH6WUH0Z,Margie,5.0,I bought several copies for friends since i love this book so much. A great read. Unbelievability witty. It would make a great movie.
Bet Me,A3HW4GTY1YW4TH,K. Phipps,4.0,"I fully admit that I like my fiction entertaining. That's it. Not fancy, thought-provoking or relevant. Just entertaining. This recommendation came to me through a ravelry.com (knitting) recommendation as the best of the author's work. While I haven't read any of her others yet, I can say that I now want to do so. As an avid reader in my mid-30s an undiscovered-by-me author is a dream come true. In terms of genres, Bet Me hits on both the Chick Lit and Romance side. If you haven't tried Cruise, bet on this book."
Bet Me,AENHELANY8VHO,Emma EL,2.0,"I think my takeaway emotion from this book was kind of bemused annoyance. To me the plot devices that were issues to the characters never seemed like things that would be issues to me, so I spent most of the time thinking that they'd gotten themselves worked up for nothing. Usually authors make a point to illustrate how these things that are supposed to be irritated irritate the people they bother, but the book depends to much on you agreeing with its characters. It wants you to be like, 'I know, right??'People are 'sassy,' or in this context, 'unnecessarily irritated by everything but pleased with themselves about it.' Mostly it just featured people I could like well enough but just not care to much about. Some conflicts were interesting, but they were ultimately flimsy or resolved fine enough.But then at the end there's this weird doughnut-centric sex scene but then also her parents arrive and...well. For that scene I started out understanding it and by the end it seemed somewhat out of character, and the two leads were so smug where the whole book they'd hated each other so i felt people were entitled to be somewhat surprised they were having doughnut sex at the end.So yes I didn't dislike it and it was enjoyable enough to read but there wasn't really anything I latched onto or loved about it. That's the thing, having read it a few months ago what sticks out in my mind are a few random scenes and a few character details, but the main plot detail that kept them apart and hating each other the entire book has been lost from my mind. I don't know if I'll ever be inclined to read it again myself, but to the voracious romance novel reader I might recommend it."
